,Unnamed: 0,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
116,138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,0.0,18.4464
117,139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,New York City,California,West,FUR-FU-10001706,Furniture,Furnishings,Staple envelope,43.12,14.0,0.0,20.6976
118,140,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,0.2,10.35
119,141,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,0.0,2.3814
120,142,CA-2017-106180,2017-09-18,2017-09-18,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,0.0,5.1042
121,146,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Home Office,United States,New York City,Ohio,East,Unknown_Product ID,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,0.2,12.9096
122,148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.0,0.0,5.9988
123,151,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,3.0,0.2,17.766
124,152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Cordedآ Headset,203.184,2.0,0.2,15.2388
125,153,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.0,0.0,26.271
126,154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392
127,155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.0,0.0,21.0288
128,156,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.0,0.0,1.7901
129,157,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,54.594,2.0,0.2,51.4764
130,158,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,New York City,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.0,0.0,6.8714
131,160,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.0,0.2,2.691
132,161,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2.0,0.2,1.3596
133,162,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5.0,0.0,13.348
134,163,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,0.2,9.688
135,164,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3.0,0.2,2.7324
136,166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3.0,0.2,8.532
137,168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6.0,0.2,6.8136
138,170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3.0,0.2,8.9985
139,171,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€‌ x 11â€‌",20.94,3.0,0.0,9.8418
140,172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Binders,Xerox 1913,110.96,2.0,0.0,53.2608
141,173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7.0,0.2,21.259
142,175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4.0,0.2,6.552
143,177,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7.0,0.3,-11.3372
144,178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5.0,0.2,-3.7715
145,179,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.0,0.0,1.4104
146,180,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2.0,0.2,1.8612
147,183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5.0,0.0,41.986
148,184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2.0,0.0,7.25
149,185,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,0.0,3.4368
150,186,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,3.0,0.0,22.984
151,187,CA-2016-157000,2016-07-16,2016-07-16,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.0,0.2,3.7224
152,188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3.0,0.2,6.255
153,190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6.0,0.0,20.0928
154,191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8.0,0.0,24.8832
155,193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5.0,0.0,6.567
156,194,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,54.594,7.0,0.0,6.7116
157,195,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2.0,0.2,1.2038
158,196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3.0,0.2,1.5876
159,197,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3.0,0.0,12.0276
160,198,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2.0,0.7,-2.2586
161,199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3.0,0.2,5.8203
162,200,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Binders,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3.0,0.2,6.795
163,202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1.0,0.2,0.2925
164,204,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,3.0,0.2,9.6712
165,205,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Office Supplies,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4.0,0.2,44.4768
166,206,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4.0,0.0,5.8744
167,207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2.0,0.0,35.6346
168,208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4.0,0.0,7.4824
169,209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9.0,0.0,16.2099
170,210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1.0,0.0,3.6796
171,211,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,Corporate,United States,Dallas,Texas,Central,Unknown_Product ID,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2.0,0.2,6.5
172,212,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2.0,0.2,8.88
173,214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3.0,0.4,-14.6958
174,216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2.0,0.2,4.4792
175,217,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6.0,0.0,26.0568
176,218,Unknown_Order ID,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3.0,0.2,22.6782
177,219,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2.0,0.2,1.8148
178,220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6.0,0.2,8.2302
179,221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4.0,0.7,-13.8432
180,222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4.0,0.2,19.0848
181,224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.0,0.2,2.7168
182,225,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1.0,0.0,0.968
183,227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1.0,0.0,0.2198
184,228,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2.0,0.2,-28.2744
185,229,Unknown_Order ID,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8.0,0.2,43.8408
186,230,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7.0,0.7,-12.432
187,233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2.0,0.7,8.532
188,234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Consumer,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3.0,0.2,0.0
189,236,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2.0,0.0,4.752
190,237,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5.0,0.2,9.396
191,239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3.0,0.6,-4.6752
192,240,CA-2016-157749,2016-06-26,2016-06-26,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2.0,0.2,11.1944
193,242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3.0,0.6,-2.8308
194,243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2.0,0.2,1.2038
195,245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2.0,0.0,41.68
196,246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6.0,0.0,23.94
197,248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4.0,0.0,12.4416
198,249,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2.0,0.2,28.1372
199,250,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1.0,0.0,3.5767
200,252,Unknown_Order ID,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,United States,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.0,0.0,22.5624
201,254,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9.0,0.6,-8.4924
202,255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2.0,0.2,-19.5624
203,256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,Staple envelope,53.92,5.0,0.2,4.044
204,258,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Office Supplies,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3.0,0.0,6.9258
205,259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,United States,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,Staple envelope,221.55,3.0,0.0,6.6465
206,260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,United States,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5.0,0.2,6.132
